panel,family,n,arm,ratio,lo,hi,seeds
core,clustered,5000,original_mean,1.5069156176735474,1.4791334712689919,1.5369228867684646,3
core,clustered,5000,sd,1.8248329339577518,1.8047480250814933,1.8428320031998884,3
core,clustered,5000,selected_grid,1.8718575499028325,1.8443694507071837,1.8917119428626912,3
core,clustered,5000,skip_only,2.3252699277472892,2.2871856028193873,2.3916101499210867,3
core,clustered,10000,binary,1.0370011675896817,1.0222690472489446,1.0552020942876523,3
core,clustered,10000,caliber,1.0625490608742019,1.0428061756308207,1.0755989032382824,3
core,clustered,10000,degree4,1.0110547579593674,0.9931727935422894,1.0334490717963831,3
core,clustered,10000,fourary,1.000231150106823,0.9829348125261961,1.0139067284775187,3
core,clustered,10000,heavy_only,1.4189760061976424,1.4027681342872826,1.4383876815366725,3
core,clustered,10000,list_both,1.1403911504803381,1.1172147776122197,1.1679781055581366,3
core,clustered,10000,max_maxdegree,1.614930596768223,1.5871317761765615,1.666686532057855,3
core,clustered,10000,mean_degree,1.5517784346450194,1.5303871536235587,1.5660373775165923,3
core,clustered,10000,mean_map,1.838301923905716,1.8226392944031542,1.8646003334537748,3
core,clustered,10000,mean_ring,1.8890501558239834,1.847092031222876,1.9152477748771024,3
core,clustered,10000,mean_sqrtdegree,1.7847660232107245,1.7461180369055815,1.8092649296653023,3
core,clustered,10000,median,1.7524296896997764,1.7247535590942336,1.7984900257659704,3
core,clustered,10000,original_mean,1.1008937619018742,1.0838724579023975,1.112277113739529,3
core,clustered,10000,sd,1.8621692408244073,1.820977941623271,1.9361818727564482,3
core,clustered,10000,selected_grid,1.9180473370416156,1.8710167561306803,2.000050120263711,3
core,clustered,10000,skip_only,2.023842779877125,1.9889094294710281,2.0591580776301455,3
core,dense,1000,binary,1.1505319005782877,1.1477108269955967,1.1557353491122253,3
core,dense,1000,caliber,1.1876658677112502,1.1683623443852973,1.2125896923570645,3
core,dense,1000,degree4,1.0797417382757502,1.0646102161139965,1.0968508637102654,3
core,dense,1000,fourary,1.1324211558963586,1.121812971044876,1.141678204638486,3
core,dense,1000,heavy_only,0.5028471975890341,0.4857060531399126,0.515217051748143,3
core,dense,1000,list_both,0.16858252929288972,0.16183101730774915,0.1735124690603931,3
core,dense,1000,max_maxdegree,0.9257067307838046,0.918184781870001,0.9352629634246361,3
core,dense,1000,mean_degree,0.864143456356493,0.8450497843523397,0.8828893813100227,3
core,dense,1000,mean_map,0.8644054603326267,0.7996126359942697,0.9102410300016522,3
core,dense,1000,mean_ring,0.8563898363255004,0.8171789148356776,0.8882083211384996,3
core,dense,1000,mean_sqrtdegree,1.0745610828314216,1.0694752537296677,1.077281666056205,3
core,dense,1000,median,0.8673495543946705,0.8252650779089739,0.8894537252759948,3
core,dense,1000,original_mean,0.16064784634651336,0.15363568161946117,0.16619410199271617,3
core,dense,1000,sd,0.9406065885244831,0.899016606486427,0.9688736884139276,3
core,dense,1000,selected_grid,1.1795939556693789,1.162954046851913,1.2041234353253158,3
core,dense,1000,skip_only,0.38043579775274405,0.3673142625559624,0.3918245400301994,3
core,dense,2000,binary,1.2165935539947201,1.1888589450643523,1.2632958875875648,3
core,dense,2000,caliber,1.2424767248014117,1.2044010605397641,1.282001088345222,3
core,dense,2000,degree4,1.1345358209784915,1.0753177722471454,1.185838049698887,3
core,dense,2000,fourary,1.1869385259593868,1.1714766900900124,1.2182639003612625,3
core,dense,2000,heavy_only,0.3409334099249551,0.3301661035601192,0.3603124848001227,3
core,dense,2000,list_both,0.09665469090744734,0.08774194150311503,0.11402964321069368,3
core,dense,2000,max_maxdegree,0.8222517100920265,0.7971994267028648,0.8586977095844419,3
core,dense,2000,mean_degree,0.793461373994714,0.7666560137036179,0.8229312870179405,3
core,dense,2000,mean_map,0.7055064718130998,0.6800012662116284,0.759093061047797,3
core,dense,2000,mean_ring,0.6992865565792759,0.6674363635607208,0.752261936416304,3
core,dense,2000,mean_sqrtdegree,0.910623248045021,0.8817728699775684,0.9635067580439247,3
core,dense,2000,median,0.7047373883616553,0.6733695045237309,0.7561792549573798,3
core,dense,2000,original_mean,0.094071569812084,0.08623690055821688,0.11074727844459822,3
core,dense,2000,sd,0.72753612718908,0.6983917339888845,0.7791741757038823,3
core,dense,2000,selected_grid,0.8993977027754123,0.8532647550835616,0.9294421096700687,3
core,dense,2000,skip_only,0.2626928111146571,0.24956302199343539,0.2887434585078738,3
core,dense,5000,binary,1.229445862682026,1.212354605898848,1.2542675442735836,3
core,dense,5000,caliber,1.250887771949589,1.2443898053766391,1.2610211467523018,3
core,dense,5000,degree4,1.1997481343244756,1.1968134894935551,1.2046550651587595,3
core,dense,5000,fourary,1.1700491364707053,1.1373789472986846,1.190383147352477,3
core,dense,5000,heavy_only,0.22331543627970202,0.22282037442498645,0.22378618753772142,3
core,dense,5000,list_both,0.06492023751747975,0.06480671576618988,0.06502479948359019,3
core,dense,5000,max_maxdegree,0.6806596657268816,0.6734488273582392,0.6924706487969553,3
core,dense,5000,mean_degree,0.6705158934799995,0.6664565773587339,0.6765219482087544,3
core,dense,5000,mean_map,0.5641866895627929,0.5572003278221845,0.5679300398966511,3
core,dense,5000,mean_ring,0.5495618369495646,0.5430297720822066,0.5594997176408759,3
core,dense,5000,mean_sqrtdegree,0.7089011798187512,0.6993298777363952,0.7184950748216306,3
core,dense,5000,median,0.5579399892414004,0.5567968742201789,0.5591964484684319,3
core,dense,5000,original_mean,0.06323982535689653,0.06289392232419053,0.06371344001472459,3
core,dense,5000,sd,0.5804837592393772,0.5728283988464441,0.5878754485335714,3
core,dense,5000,selected_grid,0.6939034163469323,0.6708763681477942,0.7132082154969106,3
core,dense,5000,skip_only,0.2455240290023399,0.2449430042781199,0.24584147180528043,3
core,grid,1000,binary,0.9573403636644755,0.9478874158391377,0.9647932566108453,3
core,grid,1000,caliber,1.0473148434806943,1.0434718383892236,1.0522038251935149,3
core,grid,1000,degree4,0.7325597036909324,0.7146056281223024,0.7425704034284065,3
core,grid,1000,fourary,0.8974584659191979,0.8861997633282247,0.9051354738513309,3
core,grid,1000,heavy_only,0.9241057413665772,0.9143810413675466,0.9355881038741125,3
core,grid,1000,list_both,0.8710079488532019,0.8606462414467058,0.891945707235386,3
core,grid,1000,max_maxdegree,0.7935458444192501,0.7831128372324347,0.8024901700663861,3
core,grid,1000,mean_degree,0.8215300976695438,0.8193569870661555,0.8234980719919406,3
core,grid,1000,mean_map,0.9475934626537525,0.9316867185690587,0.9738222170855679,3
core,grid,1000,mean_ring,0.9761884089436226,0.9686346264395426,0.9863056091094844,3
core,grid,1000,mean_sqrtdegree,0.8208667430672175,0.8130324616252086,0.8280583465227189,3
core,grid,1000,median,0.9470819976263949,0.9323887896339009,0.954661082413803,3
core,grid,1000,original_mean,0.9840066922264233,0.9706287641163721,0.9979286955815224,3
core,grid,1000,sd,0.8037774602404809,0.7913636721550984,0.8111517937916374,3
core,grid,1000,skip_only,0.9048896293445995,0.8916708915309388,0.9197348945679386,3
core,grid,2000,binary,0.969267770619366,0.9629202251071217,0.9808375949978666,3
core,grid,2000,caliber,1.058433823533449,1.0526153443216293,1.0651783211516785,3
core,grid,2000,degree4,0.761230569781329,0.7567204538118464,0.768824262826422,3
core,grid,2000,fourary,0.9421131439394657,0.9313274847780523,0.9577740911753784,3
core,grid,2000,heavy_only,1.0776426032997555,1.0595547652692057,1.1041630575764385,3
core,grid,2000,list_both,1.0567174214738546,1.046504044374872,1.0757769882341595,3
core,grid,2000,max_maxdegree,0.9839525956298968,0.9733554058944662,1.0006409893519812,3
core,grid,2000,mean_degree,0.929362964210085,0.9175923159742654,0.9516978717585356,3
core,grid,2000,mean_map,1.0938852762693916,1.0876624470459624,1.0989158990200685,3
core,grid,2000,mean_ring,1.1567518057990425,1.1453018696299353,1.176621102027367,3
core,grid,2000,mean_sqrtdegree,0.9835465049777342,0.9764091465777717,0.9899933020496994,3
core,grid,2000,median,1.0951051000328187,1.077073547083935,1.1045441225045327,3
core,grid,2000,original_mean,1.210345307910463,1.2042125552696537,1.2187658723172143,3
core,grid,2000,sd,0.9772711364763836,0.9533987335602156,0.9915212286018417,3
core,grid,2000,skip_only,1.0805724309525135,1.0729304488920928,1.0866571509365677,3
core,grid,5000,binary,0.9599375515257976,0.9542724345893558,0.9638664482531178,3
core,grid,5000,caliber,1.0512888898533168,1.0478703500659323,1.0535380641070566,3
core,grid,5000,degree4,0.7370110936179507,0.7350130176901496,0.740075895804612,3
core,grid,5000,fourary,0.9352075926595985,0.9209203233322112,0.9438072191789515,3
core,grid,5000,heavy_only,1.1679602518709693,1.160513585698629,1.1781677949830276,3
core,grid,5000,list_both,1.2002003896559506,1.1922682714833968,1.2145638753239114,3
core,grid,5000,max_maxdegree,1.0863183313749265,1.0735438464718146,1.0946803169935089,3
core,grid,5000,mean_degree,1.0251048397033746,1.017650886736055,1.0370110315556167,3
core,grid,5000,mean_map,1.1868516485650922,1.1783307034308532,1.2015548084058802,3
core,grid,5000,mean_ring,1.2867712423077724,1.2804809044287622,1.2931208187541192,3
core,grid,5000,mean_sqrtdegree,1.080294417929643,1.0782154093920397,1.0828637604755216,3
core,grid,5000,median,1.1949133504015519,1.1884937643725506,1.2055831459627302,3
core,grid,5000,original_mean,1.368860181025913,1.3582671517349758,1.3781418372408014,3
core,grid,5000,sd,1.077949126488264,1.0641689561058987,1.1008043358029966,3
core,grid,5000,skip_only,1.2237731402385796,1.209226662168229,1.2366227109363463,3
core,grid,10000,binary,0.956559058041691,0.9516125857390157,0.9656055466477047,3
core,grid,10000,caliber,1.0533830360872942,1.0476257746777828,1.0638603576590608,3
core,grid,10000,degree4,0.7420754547223081,0.7329255028071125,0.747420682697129,3
core,grid,10000,fourary,0.9232051681539092,0.9133658091998498,0.9399620309439786,3
core,grid,10000,heavy_only,1.3255845980277363,1.313145781014445,1.3472263308489485,3
core,grid,10000,list_both,1.4155976127782697,1.3807565539505915,1.4377743067509565,3
core,grid,10000,max_maxdegree,1.2831741890002883,1.2702450377822208,1.3029630175635132,3
core,grid,10000,mean_degree,1.210350220526941,1.2097988742635182,1.2107865813913163,3
core,grid,10000,mean_map,1.3815524897501128,1.3467814680809025,1.405265640492553,3
core,grid,10000,mean_ring,1.466373399623039,1.453603681451999,1.4910510881670118,3
core,grid,10000,mean_sqrtdegree,1.2662698736185969,1.2607851875394418,1.2738538157177774,3
core,grid,10000,median,1.3585625592250339,1.3531386488619417,1.3614277419357148,3
core,grid,10000,original_mean,1.5642088583217524,1.5279297120348845,1.5844683056476732,3
core,grid,10000,sd,1.2823246891221718,1.272706329767456,1.2906580704519124,3
core,grid,10000,skip_only,1.4602857716104007,1.4501960015905715,1.4661078463429178,3
core,roadlike,1000,binary,0.9735674155750558,0.965394768290941,0.9838293632730966,3
core,roadlike,1000,caliber,0.9978621150013276,0.9809843605374292,1.0068822723702835,3
core,roadlike,1000,degree4,0.9610757035270092,0.9470559153341258,0.9812851956727743,3
core,roadlike,1000,fourary,0.9281926847146514,0.910426633019349,0.9456418131321017,3
core,roadlike,1000,heavy_only,0.809342240669342,0.7827628996325211,0.854865189682108,3
core,roadlike,1000,list_both,0.7452505551953558,0.7095840644109667,0.8106615259492862,3
core,roadlike,1000,max_maxdegree,0.7728176968207634,0.7304001680798322,0.7990455609651128,3
core,roadlike,1000,mean_degree,0.7127943856159772,0.695906943962235,0.7389708452067374,3
core,roadlike,1000,mean_map,0.8550101807905621,0.8306754257750664,0.9017986359953044,3
core,roadlike,1000,mean_ring,0.8613329683341345,0.8290616140273726,0.9153853242439206,3
core,roadlike,1000,mean_sqrtdegree,0.7809175203631241,0.7513693817123104,0.8205336168754929,3
core,roadlike,1000,median,0.8416355360901507,0.810647273665778,0.8966590632907668,3
core,roadlike,1000,original_mean,0.858744366796892,0.8197052971743926,0.9308801639142,3
core,roadlike,1000,sd,0.7771135928575819,0.7477027149400448,0.8242943998914833,3
core,roadlike,1000,skip_only,0.8058173479039455,0.769456140609897,0.8607391140621901,3
core,roadlike,2000,binary,0.9610451920511642,0.9545458782908229,0.9691851656119592,3
core,roadlike,2000,caliber,1.0151509660805222,1.0096382476435999,1.025414233606816,3
core,roadlike,2000,degree4,0.9456310237783193,0.9271225740912657,0.9665676854173058,3
core,roadlike,2000,fourary,0.9189666672968773,0.9041008481924904,0.9460641324102539,3
core,roadlike,2000,heavy_only,0.9122061281555359,0.903374477258119,0.9284568221996174,3
core,roadlike,2000,list_both,0.8743722128750834,0.8569369683259319,0.891026120085686,3
core,roadlike,2000,max_maxdegree,0.8693943546063261,0.8479111999413503,0.8827237094798936,3
core,roadlike,2000,mean_degree,0.8024497118158107,0.7962347808641352,0.8106638829520522,3
core,roadlike,2000,mean_map,0.9493801886861674,0.9290385969049915,0.9667258468945248,3
core,roadlike,2000,mean_ring,0.9871513460817296,0.9803774459426856,0.9924624826277473,3
core,roadlike,2000,mean_sqrtdegree,0.8691192476729999,0.8326454789587098,0.8990877394977647,3
core,roadlike,2000,median,0.9393051370849428,0.9363298221302854,0.9421769117552444,3
core,roadlike,2000,original_mean,0.9968838523860758,0.9627739964652998,1.0145488118422044,3
core,roadlike,2000,sd,0.8807593008941373,0.8699080936685146,0.9016193085946035,3
core,roadlike,2000,skip_only,0.933546493496146,0.9158931765525214,0.9517154222974271,3
core,roadlike,5000,binary,0.9272251454462977,0.922808590027928,0.9298270260000924,3
core,roadlike,5000,caliber,0.9944970135042457,0.9913756635047556,0.997351006100761,3
core,roadlike,5000,degree4,0.8929617550208647,0.8896871062670398,0.8994053879909949,3
core,roadlike,5000,fourary,0.9393509825931224,0.9326366170011057,0.9472068156859662,3
core,roadlike,5000,heavy_only,1.0113771177816964,1.0052424359484802,1.0166991377334262,3
core,roadlike,5000,list_both,1.0003009974353447,0.9711580200942246,1.016919314006368,3
core,roadlike,5000,max_maxdegree,0.9836446406269461,0.9585329429486709,1.0071064779342176,3
core,roadlike,5000,mean_degree,0.8915860847277072,0.877704342679835,0.8989923775901649,3
core,roadlike,5000,mean_map,1.0518703141822854,1.026299102357514,1.0724771035927707,3
core,roadlike,5000,mean_ring,1.1021073057456163,1.0913619220269053,1.1135328686696888,3
core,roadlike,5000,mean_sqrtdegree,0.9860221004599601,0.9662254893392279,0.998377949789011,3
core,roadlike,5000,median,1.0317525784257642,1.0118337881675112,1.0430403829618538,3
core,roadlike,5000,original_mean,1.1305827077261739,1.1016375125881974,1.152484387283,3
core,roadlike,5000,sd,0.9981354618555186,0.9876403018605994,1.008420766814791,3
core,roadlike,5000,skip_only,1.0701920118894614,1.0438551964105998,1.0841599124328498,3
core,sparse,1000,binary,0.9500368676862464,0.9216131077606753,0.9650558057825531,3
core,sparse,1000,caliber,1.092537541129411,1.0867830263300375,1.1009429605353165,3
core,sparse,1000,degree4,0.8660699472451864,0.8545875496294459,0.8721557999467314,3
core,sparse,1000,fourary,0.9381819319897682,0.9268912156551847,0.9459400131143615,3
core,sparse,1000,heavy_only,1.3419195014276923,1.2519784006544852,1.3999601669449997,3
core,sparse,1000,list_both,1.3945617542707975,1.1416900287819858,1.5656886917978976,3
core,sparse,1000,max_maxdegree,1.1674292122770673,1.1529890880347002,1.1900158444614277,3
core,sparse,1000,mean_degree,1.1576571913567675,1.1490287399953452,1.1668542199395666,3
core,sparse,1000,mean_map,1.4305500549001164,1.3762380871034166,1.4645903969490008,3
core,sparse,1000,mean_ring,1.4768580781114733,1.3957085709388617,1.5462694250896813,3
core,sparse,1000,mean_sqrtdegree,1.2330582498361684,1.1718351108625447,1.265712400232716,3
core,sparse,1000,median,1.4086947392647453,1.3480054125113143,1.4739873866093476,3
core,sparse,1000,original_mean,1.4239006301890251,1.3632692063754444,1.45843418041886,3
core,sparse,1000,sd,1.2710369756532736,1.2454522682880882,1.2855371114928436,3
core,sparse,1000,selected_grid,1.4423664855006257,1.3000310780152984,1.5530157497444828,3
core,sparse,1000,skip_only,1.5841902775823824,1.5203394093499727,1.6476347213772427,3
core,sparse,2000,binary,0.9571483850285588,0.9341547584326465,0.969965695077942,3
core,sparse,2000,caliber,1.1026204647148217,1.0813310703193708,1.1185654830180856,3
core,sparse,2000,degree4,0.8466020222673015,0.8348214854089776,0.8539759265989445,3
core,sparse,2000,fourary,0.9438115632159293,0.9293462147434942,0.9556618079958349,3
core,sparse,2000,heavy_only,1.5400790961901365,1.5018895562178411,1.5659474882978994,3
core,sparse,2000,list_both,1.6926438901987286,1.4317766644188403,1.8411837056470837,3
core,sparse,2000,max_maxdegree,1.3400867975100117,1.3267478910170154,1.3553377630504888,3
core,sparse,2000,mean_degree,1.3179772901446305,1.2748606805698839,1.3550736761136999,3
core,sparse,2000,mean_map,1.6268190677844094,1.6001752761540573,1.6429859013631487,3
core,sparse,2000,mean_ring,1.724288635223956,1.6853185803611028,1.764728218181873,3
core,sparse,2000,mean_sqrtdegree,1.4391517762059098,1.3962214188168531,1.4688742169592337,3
core,sparse,2000,median,1.5968180834488621,1.5440273962519104,1.6322022195383392,3
core,sparse,2000,original_mean,1.6588830121648308,1.5237359342717554,1.7323048438735138,3
core,sparse,2000,sd,1.494513090317216,1.464785675674854,1.5133685687463287,3
core,sparse,2000,selected_grid,1.7711082141171062,1.715294069788662,1.8095493171830561,3
core,sparse,2000,skip_only,1.8919898760925133,1.7897924209446934,1.9615454638305674,3
core,sparse,5000,binary,0.9484670339885101,0.9273332623703048,0.9676964823722874,3
core,sparse,5000,caliber,1.1102190439359354,1.1048101381644178,1.1200298056418974,3
core,sparse,5000,degree4,0.8284932182357101,0.825199673183865,0.8320972513313596,3
core,sparse,5000,fourary,0.9412556445045711,0.929049858784649,0.948679655441696,3
core,sparse,5000,heavy_only,1.710275143495918,1.6861658151804506,1.7282957228518872,3
core,sparse,5000,list_both,1.8643808987403958,1.5555333903777855,2.062721126276476,3
core,sparse,5000,max_maxdegree,1.5367815205299988,1.5037293954945858,1.5689272834985981,3
core,sparse,5000,mean_degree,1.5239800362748692,1.4796870419669013,1.5594164917314874,3
core,sparse,5000,mean_map,1.7584934550326208,1.692334063611532,1.8061747287954628,3
core,sparse,5000,mean_ring,1.8642171161989298,1.785789211451861,1.9075225011889012,3
core,sparse,5000,mean_sqrtdegree,1.6250676760017917,1.5810496025352225,1.6785647750436044,3
core,sparse,5000,median,1.7606657665284806,1.7363836793369603,1.779703530340976,3
core,sparse,5000,original_mean,1.7617511803028785,1.4706845816675838,1.9374246745867827,3
core,sparse,5000,sd,1.6766775573180368,1.6451692223403909,1.6930619141255372,3
core,sparse,5000,selected_grid,1.8884250742929676,1.8335102453234835,1.9403426410151283,3
core,sparse,5000,skip_only,1.9865650104583197,1.6909397324821343,2.1649614663761225,3
core,sparse,10000,binary,0.9901521814207186,0.9703337424484992,1.0226591188514351,3
core,sparse,10000,caliber,1.1265175702893517,1.1209813530813277,1.134397653795362,3
core,sparse,10000,degree4,0.8555223944281724,0.8503125759887366,0.8622026717734821,3
core,sparse,10000,fourary,0.9717011011868313,0.9671550087014298,0.9793415266242361,3
core,sparse,10000,heavy_only,1.7487826720262023,1.6970267439187745,1.7811744283780349,3
core,sparse,10000,list_both,2.009386376036702,1.7943607532802601,2.1327185583362747,3
core,sparse,10000,max_maxdegree,1.6998593455269497,1.6832321986172945,1.7170532403728103,3
core,sparse,10000,mean_degree,1.7165750378120943,1.6865387038163826,1.7490089583106287,3
core,sparse,10000,mean_map,1.8121808395625305,1.763025092960177,1.8469510572616505,3
core,sparse,10000,mean_ring,1.8939581757456456,1.7622981915345237,1.9706821135349608,3
core,sparse,10000,mean_sqrtdegree,1.7423971052486125,1.7349673678160626,1.7517691466498997,3
core,sparse,10000,median,1.8169844009053888,1.7609826245535785,1.8553771505153183,3
core,sparse,10000,original_mean,1.9708662235392156,1.800865668226909,2.0740684426032234,3
core,sparse,10000,sd,1.7693755035214904,1.7242283177576663,1.814735523783823,3
core,sparse,10000,selected_grid,2.0477618381958314,2.025189586167232,2.0738292879541764,3
core,sparse,10000,skip_only,2.148706589517492,1.969866960121826,2.2457376927249206,3
density,er_d128,1000,binary,1.174546249157739,1.1527255526575286,1.2000153847783444,3
density,er_d128,1000,caliber,1.1963901531073797,1.1866639110548167,1.205855080315225,3
density,er_d128,1000,degree4,1.1349266166516694,1.1338924657852811,1.135849470072129,3
density,er_d128,1000,fourary,1.1343615579789663,1.0659541081880128,1.177856277133441,3
density,er_d128,1000,max_maxdegree,0.8614914840654476,0.8439636920482791,0.8944177255161503,3
density,er_d128,1000,mean_degree,0.8184328101752509,0.809572852388182,0.8304473462741013,3
density,er_d128,1000,mean_map,0.8139103949028265,0.7905891815255995,0.8573165206332276,3
density,er_d128,1000,mean_ring,0.814012223819504,0.7976772471881114,0.8470064568298656,3
density,er_d128,1000,selected_grid,1.0752058077514677,1.0333308433322672,1.117123542991175,3
density,er_d128,5000,binary,1.0845381066008948,1.0442445622177814,1.126181013995355,3
density,er_d128,5000,caliber,1.137088048420074,1.1240952543864402,1.1517326380218762,3
density,er_d128,5000,degree4,1.059777526715934,1.039685355231533,1.086770002991104,3
density,er_d128,5000,fourary,1.0681401152106906,1.0177972710536005,1.1109004181477973,3
density,er_d128,5000,max_maxdegree,0.9818513654776657,0.9636569205991503,1.0114827503346862,3
density,er_d128,5000,mean_degree,0.9689863898992647,0.9506460196649433,0.9841029819032414,3
density,er_d128,5000,mean_map,0.7788338115394535,0.7740219276496525,0.7842527320310814,3
density,er_d128,5000,mean_ring,0.7715618793943454,0.7700781583434105,0.7724599997872577,3
density,er_d128,5000,selected_grid,1.0739488007619773,1.049760613850811,1.0883398377224582,3
density,er_d16,1000,binary,1.0056968511235456,1.0012100048253747,1.0098844972790868,3
density,er_d16,1000,caliber,1.0935303691482252,1.0786153369701852,1.1053361036208509,3
density,er_d16,1000,degree4,1.0017237591930026,0.9958616185410156,1.0121503697024872,3
density,er_d16,1000,fourary,1.0097112789942797,0.9839865015725003,1.0355368202951094,3
density,er_d16,1000,max_maxdegree,1.2394727871406348,1.2262922824957807,1.2589030324757018,3
density,er_d16,1000,mean_degree,1.2267756309052658,1.2002647052233133,1.2446947568240907,3
density,er_d16,1000,mean_map,1.6020880676700664,1.5710915217362342,1.6188783505216682,3
density,er_d16,1000,mean_ring,1.685500532993823,1.6784131550391963,1.6983833291258492,3
density,er_d16,1000,selected_grid,1.6444814427676657,1.6248876044198362,1.6665612092929112,3
density,er_d16,5000,binary,0.9878977369250299,0.9677494148535492,1.0229072318439796,3
density,er_d16,5000,caliber,1.0661948864817778,1.033333994115688,1.0872648847753987,3
density,er_d16,5000,degree4,0.9357768944917851,0.914402621215024,0.95437910414822,3
density,er_d16,5000,fourary,1.008854220095101,0.9892365134028882,1.0243539298821236,3
density,er_d16,5000,max_maxdegree,1.5746282080684295,1.5475778565507905,1.593129946171859,3
density,er_d16,5000,mean_degree,1.560056856767565,1.5516400621104292,1.567091937295633,3
density,er_d16,5000,mean_map,1.698373921800303,1.6412415318618807,1.802611818602255,3
density,er_d16,5000,mean_ring,1.70386073308886,1.5816955778042516,1.784795331225922,3
density,er_d16,5000,selected_grid,1.7321325400461562,1.6964580631149886,1.7739806138958938,3
density,er_d2,1000,binary,0.9529980419850078,0.9272111592880831,0.9711539494540271,3
density,er_d2,1000,caliber,1.1008917948493995,0.9646307446855327,1.2060682483156357,3
density,er_d2,1000,degree4,0.8187901174610612,0.7841559428526428,0.8762027228033018,3
density,er_d2,1000,fourary,0.9122838321429533,0.8598734414952586,0.9595622118237255,3
density,er_d2,1000,max_maxdegree,0.7526798976655245,0.5671240506434081,0.8790677301707503,3
density,er_d2,1000,mean_degree,0.7989407549594092,0.5873126719503632,0.9352817177100058,3
density,er_d2,1000,mean_map,0.8704731679388807,0.6207468871146556,1.0325524183804735,3
density,er_d2,1000,mean_ring,0.9433602893763718,0.663260085514997,1.1471100768721576,3
density,er_d2,1000,selected_grid,1.0816958625822723,0.7291758739273155,1.3769463083909204,3
density,er_d2,5000,binary,1.1083491962877934,0.9391925895953818,1.4725772867403095,3
density,er_d2,5000,caliber,1.2631045524229099,1.1706708264299968,1.457501150213408,3
density,er_d2,5000,degree4,0.7310580640774277,0.6515389895165121,0.7861584487204009,3
density,er_d2,5000,fourary,1.0392723809770814,0.9177978016078971,1.2731336348935287,3
density,er_d2,5000,max_maxdegree,1.0031210385984008,0.6479172819658244,1.2571166015910695,3
