case,source,arm,pushes,pops,comparisons,peak,scans,scouts,scout_scans,scout_yield,improvements,superseded,phases,vertex_scans,unchanged,heavy,max_phase_scans,admitted,potential_work,budget
47,667,binary,4501,4501,91694,2896,52301,0,0,0,4500,2501,0,2000,0,0,0,0,0,0
47,667,fourary,4501,4501,96172,2896,52301,0,0,0,4500,2501,0,2000,0,0,0,0,0,0
47,667,mean_map,4753,4753,0,0,110886,0,0,0,4752,356,9,2237,2160,5327,1765,0,0,0
47,667,mean_ring,4753,4753,0,0,110886,0,0,0,4752,356,9,2237,2160,5327,1765,0,0,0
47,667,mean_degree,4530,4530,0,0,104602,0,0,0,4529,2407,130,2000,123,52301,158,0,0,0
47,667,max_maxdegree,3765,3765,0,0,105041,0,0,0,3764,1123,29,2017,625,43462,1030,0,0,0
47,667,caliber,4196,4196,85168,3028,52301,0,0,0,4644,2645,0,2000,0,0,0,0,0,0
47,667,degree4,4501,4501,91694,2896,52301,0,0,0,4500,2501,0,2000,0,0,0,0,0,18446744073709551615
47,667,selected_grid,3858,3858,0,0,107025,0,0,0,3857,741,17,2092,1025,31452,1593,0,0,0
47,1333,std_binary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1333,binary,4323,4323,87518,2680,52301,0,0,0,4322,2323,0,2000,0,0,0,0,0,0
47,1333,fourary,4323,4323,91906,2680,52301,0,0,0,4322,2323,0,2000,0,0,0,0,0,0
47,1333,mean_map,4637,4637,0,0,111270,0,0,0,4636,324,8,2258,2055,5327,1838,0,0,0
47,1333,mean_ring,4637,4637,0,0,111270,0,0,0,4636,324,8,2258,2055,5327,1838,0,0,0
47,1333,mean_degree,4357,4357,0,0,104602,0,0,0,4356,2226,129,2000,131,52301,153,0,0,0
47,1333,max_maxdegree,3676,3676,0,0,104980,0,0,0,3675,1014,29,2016,646,43462,963,0,0,0
47,1333,caliber,4085,4085,82707,2909,52301,0,0,0,4525,2526,0,2000,0,0,0,0,0,0
47,1333,degree4,4323,4323,87518,2680,52301,0,0,0,4322,2323,0,2000,0,0,0,0,0,18446744073709551615
47,1333,selected_grid,3735,3735,0,0,107040,0,0,0,3734,700,16,2092,943,31452,1604,0,0,0
48,667,std_binary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,667,binary,5275,5275,100576,1523,52301,0,0,0,5274,3275,0,2000,0,0,0,0,0,0
48,667,fourary,5275,5275,105295,1523,52301,0,0,0,5274,3275,0,2000,0,0,0,0,0,0
48,667,mean_map,5186,5186,0,0,109515,0,0,0,5185,1214,16,2189,1783,5327,718,0,0,0
48,667,mean_ring,5186,5186,0,0,109515,0,0,0,5185,1214,16,2189,1783,5327,718,0,0,0
48,667,mean_degree,5276,5276,0,0,104602,0,0,0,5275,3137,332,2000,139,52301,48,0,0,0
48,667,max_maxdegree,4593,4593,0,0,104818,0,0,0,4592,1997,54,2008,588,43462,269,0,0,0
48,667,caliber,4994,4994,95696,1587,52301,0,0,0,5444,3445,0,2000,0,0,0,0,0,0
48,667,degree4,5275,5275,100576,1523,52301,0,0,0,5274,3275,0,2000,0,0,0,0,0,18446744073709551615
48,667,selected_grid,5352,5352,0,0,110905,0,0,0,5351,1034,11,2244,2074,3120,986,0,0,0
48,1333,std_binary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1333,binary,5298,5298,100344,1447,52301,0,0,0,5297,3298,0,2000,0,0,0,0,0,0
48,1333,fourary,5298,5298,105255,1447,52301,0,0,0,5297,3298,0,2000,0,0,0,0,0,0
48,1333,mean_map,5218,5218,0,0,109514,0,0,0,5217,1174,16,2187,1857,5327,690,0,0,0
48,1333,mean_ring,5218,5218,0,0,109514,0,0,0,5217,1174,16,2187,1857,5327,690,0,0,0
48,1333,mean_degree,5318,5318,0,0,104602,0,0,0,5317,3183,335,2000,135,52301,53,0,0,0
48,1333,max_maxdegree,4485,4485,0,0,104978,0,0,0,4484,1834,52,2014,637,43462,238,0,0,0
48,1333,caliber,4966,4966,94622,1521,52301,0,0,0,5404,3405,0,2000,0,0,0,0,0,0
48,1333,degree4,5298,5298,100344,1447,52301,0,0,0,5297,3298,0,2000,0,0,0,0,0,18446744073709551615
48,1333,selected_grid,5351,5351,0,0,111646,0,0,0,5350,1129,11,2267,1955,3120,1084,0,0,0
