case,stage,family,n,m,seed,source,arm,round,position,ns,width,prep_ns
2,calibration,sparse_near,2000,9049,42,0,grid_0.03125,1,4,174300,1.5625004841635475,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.5,1,5,170100,25.00000774661676,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.25,1,6,160200,12.50000387330838,9700
2,calibration,sparse_near,2000,9049,42,0,grid_16,1,7,150100,800.0002478917363,9700
2,calibration,sparse_near,2000,9049,42,0,grid_2,1,8,159200,100.00003098646704,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.1,1,9,158800,5.000001549323352,9700
2,calibration,sparse_near,2000,9049,42,0,grid_1,1,10,218900,50.00001549323352,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.75,1,11,189600,37.50001161992514,9700
2,calibration,sparse_near,2000,9049,42,0,grid_1,2,0,214900,50.00001549323352,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.75,2,1,170700,37.50001161992514,9700
2,calibration,sparse_near,2000,9049,42,0,grid_1.5,2,2,171900,75.00002323985028,9700
2,calibration,sparse_near,2000,9049,42,0,grid_4,2,3,168600,200.00006197293408,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.03125,2,4,177100,1.5625004841635475,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.05,2,5,166900,2.500000774661676,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.25,2,6,160800,12.50000387330838,9700
2,calibration,sparse_near,2000,9049,42,0,grid_16,2,7,156000,800.0002478917363,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.1,2,8,170200,5.000001549323352,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.5,2,9,166400,25.00000774661676,9700
2,calibration,sparse_near,2000,9049,42,0,grid_8,2,10,154300,400.00012394586815,9700
2,calibration,sparse_near,2000,9049,42,0,grid_2,2,11,170200,100.00003098646704,9700
2,calibration,sparse_near,2000,9049,42,0,grid_2,3,0,156800,100.00003098646704,9700
2,calibration,sparse_near,2000,9049,42,0,grid_8,3,1,145400,400.00012394586815,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.5,3,2,240300,25.00000774661676,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.1,3,3,360400,5.000001549323352,9700
2,calibration,sparse_near,2000,9049,42,0,grid_16,3,4,248600,800.0002478917363,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.25,3,5,338900,12.50000387330838,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.05,3,6,224600,2.500000774661676,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.03125,3,7,193100,1.5625004841635475,9700
2,calibration,sparse_near,2000,9049,42,0,grid_4,3,8,169700,200.00006197293408,9700
2,calibration,sparse_near,2000,9049,42,0,grid_1.5,3,9,176800,75.00002323985028,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.75,3,10,168300,37.50001161992514,9700
2,calibration,sparse_near,2000,9049,42,0,grid_1,3,11,324800,50.00001549323352,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.03125,4,0,192100,1.5625004841635475,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.1,4,1,178700,5.000001549323352,9700
2,calibration,sparse_near,2000,9049,42,0,grid_4,4,2,222200,200.00006197293408,9700
2,calibration,sparse_near,2000,9049,42,0,grid_2,4,3,177100,100.00003098646704,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.5,4,4,169700,25.00000774661676,9700
2,calibration,sparse_near,2000,9049,42,0,grid_8,4,5,160600,400.00012394586815,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.05,4,6,172700,2.500000774661676,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.75,4,7,554000,37.50001161992514,9700
2,calibration,sparse_near,2000,9049,42,0,grid_1.5,4,8,254500,75.00002323985028,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.25,4,9,228000,12.50000387330838,9700
2,calibration,sparse_near,2000,9049,42,0,grid_16,4,10,195900,800.0002478917363,9700
2,calibration,sparse_near,2000,9049,42,0,grid_1,4,11,272600,50.00001549323352,9700
2,calibration,sparse_near,2000,9049,42,0,grid_1,5,0,216700,50.00001549323352,9700
2,calibration,sparse_near,2000,9049,42,0,grid_16,5,1,156100,800.0002478917363,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.25,5,2,216100,12.50000387330838,9700
2,calibration,sparse_near,2000,9049,42,0,grid_1.5,5,3,164100,75.00002323985028,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.75,5,4,165900,37.50001161992514,9700
2,calibration,sparse_near,2000,9049,42,0,grid_0.05,5,5,169500,2.500000774661676,9700
2,calibration,sparse_near,2000,9049,42,0,grid_8,5,6,152200,400.00012394586815,9700
