case,stage,family,n,m,seed,source,arm,round,position,ns,width,prep_ns
1,calibration,sparse_uniform,2000,9049,42,0,grid_1.5,4,8,167400,76.42327831952045,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_0.25,4,9,206000,12.73721305325341,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_16,4,10,189800,815.1816354082182,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_1,4,11,217800,50.94885221301364,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_1,5,0,175200,50.94885221301364,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_16,5,1,191100,815.1816354082182,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_0.25,5,2,208400,12.73721305325341,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_1.5,5,3,207500,76.42327831952045,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_0.75,5,4,179800,38.211639159760225,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_0.05,5,5,255900,2.5474426106506822,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_8,5,6,217000,407.5908177041091,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_0.5,5,7,208000,25.47442610650682,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_2,5,8,161300,101.89770442602727,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_4,5,9,169300,203.79540885205455,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_0.1,5,10,239300,5.0948852213013645,5700
1,calibration,sparse_uniform,2000,9049,42,0,grid_0.03125,5,11,272400,1.5921516316566762,5700
1,laws,sparse_uniform,2000,9049,42,667,mean_degree,0,0,217700,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,667,selected_grid,0,1,338800,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,667,degree4,0,2,341900,0,101000
1,laws,sparse_uniform,2000,9049,42,667,max_maxdegree,0,3,207700,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,667,mean_ring,0,4,169400,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,binary,0,5,292600,0,0
1,laws,sparse_uniform,2000,9049,42,667,caliber,0,6,250300,0,27200
1,laws,sparse_uniform,2000,9049,42,667,std_binary,0,7,282100,0,0
1,laws,sparse_uniform,2000,9049,42,667,fourary,0,8,293000,0,0
1,laws,sparse_uniform,2000,9049,42,667,mean_map,0,9,176000,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,mean_map,1,0,169200,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,fourary,1,1,276800,0,0
1,laws,sparse_uniform,2000,9049,42,667,std_binary,1,2,269000,0,0
1,laws,sparse_uniform,2000,9049,42,667,caliber,1,3,251100,0,27200
1,laws,sparse_uniform,2000,9049,42,667,binary,1,4,442100,0,0
1,laws,sparse_uniform,2000,9049,42,667,mean_ring,1,5,169700,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,max_maxdegree,1,6,215600,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,667,degree4,1,7,319800,0,101000
1,laws,sparse_uniform,2000,9049,42,667,selected_grid,1,8,170700,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,667,mean_degree,1,9,215400,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,667,mean_degree,2,0,209600,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,667,max_maxdegree,2,1,211900,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,667,binary,2,2,288300,0,0
1,laws,sparse_uniform,2000,9049,42,667,degree4,2,3,321300,0,101000
1,laws,sparse_uniform,2000,9049,42,667,caliber,2,4,252500,0,27200
1,laws,sparse_uniform,2000,9049,42,667,selected_grid,2,5,166000,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,667,std_binary,2,6,466100,0,0
1,laws,sparse_uniform,2000,9049,42,667,mean_map,2,7,182200,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,mean_ring,2,8,159700,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,fourary,2,9,283100,0,0
1,laws,sparse_uniform,2000,9049,42,667,fourary,3,0,280500,0,0
1,laws,sparse_uniform,2000,9049,42,667,mean_ring,3,1,152600,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,mean_map,3,2,166000,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,std_binary,3,3,277400,0,0
1,laws,sparse_uniform,2000,9049,42,667,selected_grid,3,4,160200,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,667,caliber,3,5,257900,0,27200
1,laws,sparse_uniform,2000,9049,42,667,degree4,3,6,371500,0,101000
1,laws,sparse_uniform,2000,9049,42,667,binary,3,7,420900,0,0
1,laws,sparse_uniform,2000,9049,42,667,max_maxdegree,3,8,209500,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,667,mean_degree,3,9,234100,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,667,caliber,4,0,304500,0,27200
1,laws,sparse_uniform,2000,9049,42,667,mean_map,4,1,191900,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,fourary,4,2,298800,0,0
1,laws,sparse_uniform,2000,9049,42,667,max_maxdegree,4,3,206000,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,667,mean_ring,4,4,172600,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,mean_degree,4,5,208400,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,667,selected_grid,4,6,160400,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,667,std_binary,4,7,279000,0,0
1,laws,sparse_uniform,2000,9049,42,667,degree4,4,8,331900,0,101000
1,laws,sparse_uniform,2000,9049,42,667,binary,4,9,292200,0,0
1,laws,sparse_uniform,2000,9049,42,667,binary,5,0,616700,0,0
1,laws,sparse_uniform,2000,9049,42,667,degree4,5,1,364800,0,101000
1,laws,sparse_uniform,2000,9049,42,667,std_binary,5,2,277900,0,0
1,laws,sparse_uniform,2000,9049,42,667,selected_grid,5,3,170100,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,667,mean_degree,5,4,209700,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,667,mean_ring,5,5,165000,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,max_maxdegree,5,6,202800,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,667,fourary,5,7,298700,0,0
1,laws,sparse_uniform,2000,9049,42,667,mean_map,5,8,176700,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,caliber,5,9,263400,0,27200
1,laws,sparse_uniform,2000,9049,42,667,std_binary,6,0,286900,0,0
1,laws,sparse_uniform,2000,9049,42,667,mean_degree,6,1,208200,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,667,binary,6,2,298200,0,0
1,laws,sparse_uniform,2000,9049,42,667,selected_grid,6,3,163700,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,667,max_maxdegree,6,4,211300,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,667,mean_map,6,5,215300,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,mean_ring,6,6,167800,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,fourary,6,7,293700,0,0
1,laws,sparse_uniform,2000,9049,42,667,caliber,6,8,263100,0,27200
1,laws,sparse_uniform,2000,9049,42,667,degree4,6,9,329500,0,101000
1,laws,sparse_uniform,2000,9049,42,667,degree4,7,0,315300,0,101000
