case,training_source,multiplier,median_ns,total_calibration_ns,selected
1,0,0.03125,17300,689400,false
1,0,0.05,13850,689400,false
1,0,0.1,12100,689400,false
1,0,0.25,9850,689400,false
1,0,0.5,8400,689400,false
1,0,0.75,8600,689400,false
1,0,1,7900,689400,false
1,0,1.5,7100,689400,false
1,0,2,6800,689400,false
1,0,4,5550,689400,false
1,0,8,4700,689400,true
1,0,16,4700,689400,false
