case,source,arm,pushes,pops,comparisons,peak,scans,scouts,scout_scans,scout_yield,improvements,superseded,phases,vertex_scans,unchanged,heavy,max_phase_scans,admitted,potential_work,budget
1,226582,mean_map,293397,293397,0,0,1471322,0,0,0,293396,8637,1008,265515,19245,257234,686,0,0,0
1,226582,mean_ring,293397,293397,0,0,1471322,0,0,0,293396,8637,1008,265515,19245,257234,686,0,0,0
1,226582,mean_degree,297312,297312,0,0,1468091,0,0,0,297311,19864,2774,264476,12972,643768,262,0,0,0
1,226582,max_maxdegree,317067,317067,0,0,1504952,0,0,0,317066,8398,284,276412,32257,11574,2484,0,0,0
1,226582,caliber,202784,202784,3361948,757,733846,0,0,0,300695,36350,0,264346,0,0,0,0,0,0
1,226582,degree4,322480,322480,5845859,1290,733846,142320,400392,175690,322479,58134,0,264346,0,0,0,718068,2223396,18446744073709551615
1,226582,radix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,226582,selected_grid,320377,320377,0,0,1512496,0,0,0,320376,8477,254,278916,32984,8438,2761,0,0,0
2,45895,std_binary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,45895,binary,346561,346561,5626766,665,800172,0,0,0,346560,25291,0,321270,0,0,0,0,0,0
2,45895,fourary,346561,346561,6152710,665,800172,0,0,0,346560,25291,0,321270,0,0,0,0,0,0
2,45895,mean_map,346108,346108,0,0,1605427,0,0,0,346107,7207,1265,322971,15930,219290,651,0,0,0
2,45895,mean_ring,346108,346108,0,0,1605427,0,0,0,346107,7207,1265,322971,15930,219290,651,0,0,0
2,45895,mean_degree,345811,345811,0,0,1601181,0,0,0,345810,12526,2986,321547,11738,598120,275,0,0,0
2,45895,max_maxdegree,407913,407913,0,0,1730838,0,0,0,407912,7884,165,369364,30665,6704,5543,0,0,0
2,45895,caliber,218883,218883,3506617,627,800172,0,0,0,349636,28367,0,321270,0,0,0,0,0,0
2,45895,degree4,365581,365581,6468666,1097,800172,168441,425019,194781,365580,44311,0,321270,0,0,0,792164,2275170,18446744073709551615
2,45895,radix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,45895,selected_grid,405339,405339,0,0,1724819,0,0,0,405338,7828,171,367201,30310,7030,5259,0,0,0
2,91791,std_binary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,91791,binary,346895,346895,5511120,643,800172,0,0,0,346894,25625,0,321270,0,0,0,0,0,0
2,91791,fourary,346895,346895,5992659,643,800172,0,0,0,346894,25625,0,321270,0,0,0,0,0,0
2,91791,mean_map,346689,346689,0,0,1605656,0,0,0,346688,7057,1422,323052,16580,219290,607,0,0,0
2,91791,mean_ring,346689,346689,0,0,1605656,0,0,0,346688,7057,1422,323052,16580,219290,607,0,0,0
2,91791,mean_degree,345972,345972,0,0,1601095,0,0,0,345971,12612,3397,321522,11838,598120,257,0,0,0
2,91791,max_maxdegree,408623,408623,0,0,1732512,0,0,0,408622,7846,186,370033,30744,6704,5270,0,0,0
2,91791,caliber,219090,219090,3439432,611,800172,0,0,0,349905,28636,0,321270,0,0,0,0,0,0
2,91791,degree4,365798,365798,6347920,1073,800172,168598,425491,194836,365797,44528,0,321270,0,0,0,792164,2275170,18446744073709551615
2,91791,radix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,91791,selected_grid,406203,406203,0,0,1726908,0,0,0,406202,7837,191,367955,30411,7030,5037,0,0,0
2,137687,std_binary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,137687,binary,346655,346655,5404113,635,800172,0,0,0,346654,25385,0,321270,0,0,0,0,0,0
2,137687,fourary,346655,346655,5912931,635,800172,0,0,0,346654,25385,0,321270,0,0,0,0,0,0
2,137687,mean_map,346126,346126,0,0,1605459,0,0,0,346125,7053,1581,322984,16089,219290,729,0,0,0
2,137687,mean_ring,346126,346126,0,0,1605459,0,0,0,346125,7053,1581,322984,16089,219290,729,0,0,0
2,137687,mean_degree,345804,345804,0,0,1601096,0,0,0,345803,12709,3878,321523,11572,598120,311,0,0,0
2,137687,max_maxdegree,408562,408562,0,0,1731825,0,0,0,408561,8070,200,369785,30707,6704,5836,0,0,0
2,137687,caliber,218760,218760,3362934,584,800172,0,0,0,349652,28383,0,321270,0,0,0,0,0,0
2,137687,degree4,365954,365954,6238910,1041,800172,168733,425211,194855,365953,44684,0,321270,0,0,0,792164,2275170,18446744073709551615
2,137687,radix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,137687,selected_grid,406170,406170,0,0,1726349,0,0,0,406169,7910,206,367937,30323,7030,5799,0,0,0
2,183582,std_binary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,183582,binary,346696,346696,5531856,639,800172,0,0,0,346695,25426,0,321270,0,0,0,0,0,0
2,183582,fourary,346696,346696,6042792,639,800172,0,0,0,346695,25426,0,321270,0,0,0,0,0,0
2,183582,mean_map,346123,346123,0,0,1605305,0,0,0,346122,7182,1392,322917,16024,219290,760,0,0,0
2,183582,mean_ring,346123,346123,0,0,1605305,0,0,0,346122,7182,1392,322917,16024,219290,760,0,0,0
2,183582,mean_degree,345808,345808,0,0,1601189,0,0,0,345807,12676,3432,321554,11578,598120,311,0,0,0
2,183582,max_maxdegree,406737,406737,0,0,1727553,0,0,0,406736,8062,169,368420,30255,6704,6658,0,0,0
2,183582,caliber,218812,218812,3446865,603,800172,0,0,0,349643,28374,0,321270,0,0,0,0,0,0
2,183582,degree4,365580,365580,6364591,1044,800172,168317,425126,194896,365579,44310,0,321270,0,0,0,792164,2275170,18446744073709551615
