case,training_source,multiplier,median_ns,total_calibration_ns,selected
1,0,0.03125,25600,1050400,false
1,0,0.05,18550,1050400,false
1,0,0.1,18450,1050400,false
1,0,0.25,17350,1050400,false
1,0,0.5,12700,1050400,false
1,0,0.75,12150,1050400,false
1,0,1,10900,1050400,false
1,0,1.5,11050,1050400,false
1,0,2,10900,1050400,false
1,0,4,8150,1050400,false
1,0,8,7000,1050400,true
1,0,16,8100,1050400,false
