case,stage,family,n,m,seed,source,arm,round,position,ns,width,prep_ns
2,scale,sparse_fast,100000,450557,42,66666,degree4,1,6,64617200,0,7337500
2,scale,sparse_fast,100000,450557,42,66666,max_maxdegree,1,7,26513700,12.499991064546379,2965500
2,scale,sparse_fast,100000,450557,42,66666,mean_degree,1,8,27256800,11.225725203330558,1765000
2,scale,sparse_fast,100000,450557,42,66666,std_binary,2,0,50450000,0,0
2,scale,sparse_fast,100000,450557,42,66666,mean_degree,2,1,28667400,11.225725203330558,1765000
2,scale,sparse_fast,100000,450557,42,66666,binary,2,2,53806100,0,0
2,scale,sparse_fast,100000,450557,42,66666,max_maxdegree,2,3,27385500,12.499991064546379,2965500
2,scale,sparse_fast,100000,450557,42,66666,fourary,2,4,51316800,0,0
2,scale,sparse_fast,100000,450557,42,66666,caliber,2,5,45924800,0,2244900
2,scale,sparse_fast,100000,450557,42,66666,mean_ring,2,6,27792400,50.57829070437006,1765000
2,scale,sparse_fast,100000,450557,42,66666,degree4,2,7,61699800,0,7337500
2,scale,sparse_fast,100000,450557,42,66666,mean_map,2,8,28336200,50.57829070437006,1765000
2,scale,sparse_fast,100000,450557,42,66666,mean_map,3,0,27601500,50.57829070437006,1765000
2,scale,sparse_fast,100000,450557,42,66666,degree4,3,1,60344400,0,7337500
2,scale,sparse_fast,100000,450557,42,66666,mean_ring,3,2,27994300,50.57829070437006,1765000
2,scale,sparse_fast,100000,450557,42,66666,caliber,3,3,45541500,0,2244900
2,scale,sparse_fast,100000,450557,42,66666,fourary,3,4,53463900,0,0
2,scale,sparse_fast,100000,450557,42,66666,max_maxdegree,3,5,25522100,12.499991064546379,2965500
2,scale,sparse_fast,100000,450557,42,66666,binary,3,6,48660800,0,0
2,scale,sparse_fast,100000,450557,42,66666,mean_degree,3,7,26544900,11.225725203330558,1765000
2,scale,sparse_fast,100000,450557,42,66666,std_binary,3,8,51284100,0,0
2,scale,sparse_fast,100000,450557,42,66666,mean_ring,4,0,29963900,50.57829070437006,1765000
2,scale,sparse_fast,100000,450557,42,66666,caliber,4,1,45314400,0,2244900
2,scale,sparse_fast,100000,450557,42,66666,std_binary,4,2,51703500,0,0
2,scale,sparse_fast,100000,450557,42,66666,mean_degree,4,3,28537900,11.225725203330558,1765000
2,scale,sparse_fast,100000,450557,42,66666,binary,4,4,50270100,0,0
2,scale,sparse_fast,100000,450557,42,66666,fourary,4,5,50555800,0,0
2,scale,sparse_fast,100000,450557,42,66666,degree4,4,6,60114300,0,7337500
2,scale,sparse_fast,100000,450557,42,66666,mean_map,4,7,29856100,50.57829070437006,1765000
2,scale,sparse_fast,100000,450557,42,66666,max_maxdegree,4,8,27436400,12.499991064546379,2965500
2,scale,sparse_fast,100000,450557,42,66666,max_maxdegree,5,0,26595100,12.499991064546379,2965500
2,scale,sparse_fast,100000,450557,42,66666,mean_map,5,1,28722100,50.57829070437006,1765000
2,scale,sparse_fast,100000,450557,42,66666,degree4,5,2,61511100,0,7337500
2,scale,sparse_fast,100000,450557,42,66666,fourary,5,3,49866900,0,0
2,scale,sparse_fast,100000,450557,42,66666,binary,5,4,52341100,0,0
2,scale,sparse_fast,100000,450557,42,66666,mean_degree,5,5,25072500,11.225725203330558,1765000
2,scale,sparse_fast,100000,450557,42,66666,std_binary,5,6,49949600,0,0
2,scale,sparse_fast,100000,450557,42,66666,caliber,5,7,45432800,0,2244900
2,scale,sparse_fast,100000,450557,42,66666,mean_ring,5,8,28132500,50.57829070437006,1765000
3,scale,sparse_fast,1000000,4501626,42,333333,max_maxdegree,0,0,467507900,12.499999569546507,29525900
3,scale,sparse_fast,1000000,4501626,42,333333,caliber,0,1,809041600,0,36778700
3,scale,sparse_fast,1000000,4501626,42,333333,mean_degree,0,2,471891700,11.216431121907522,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,binary,0,3,840495900,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,fourary,0,4,813850600,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,std_binary,0,5,816299600,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,mean_ring,0,6,440663900,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,degree4,0,7,981729300,0,108376100
3,scale,sparse_fast,1000000,4501626,42,333333,mean_map,0,8,448996400,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,mean_map,1,0,461150700,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,degree4,1,1,1029952600,0,108376100
3,scale,sparse_fast,1000000,4501626,42,333333,mean_ring,1,2,483872900,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,std_binary,1,3,910343700,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,fourary,1,4,878170100,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,binary,1,5,829359900,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,mean_degree,1,6,457735900,11.216431121907522,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,caliber,1,7,776741200,0,36778700
3,scale,sparse_fast,1000000,4501626,42,333333,max_maxdegree,1,8,454079800,12.499999569546507,29525900
3,scale,sparse_fast,1000000,4501626,42,333333,degree4,2,0,993474000,0,108376100
3,scale,sparse_fast,1000000,4501626,42,333333,std_binary,2,1,844514600,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,mean_degree,2,2,542510900,11.216431121907522,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,caliber,2,3,994249000,0,36778700
3,scale,sparse_fast,1000000,4501626,42,333333,binary,2,4,925871600,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,mean_map,2,5,476051400,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,max_maxdegree,2,6,449952200,12.499999569546507,29525900
3,scale,sparse_fast,1000000,4501626,42,333333,mean_ring,2,7,436558600,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,fourary,2,8,764605000,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,fourary,3,0,774474300,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,mean_ring,3,1,426129900,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,max_maxdegree,3,2,432407800,12.499999569546507,29525900
3,scale,sparse_fast,1000000,4501626,42,333333,mean_map,3,3,466321700,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,binary,3,4,789613400,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,caliber,3,5,722418800,0,36778700
3,scale,sparse_fast,1000000,4501626,42,333333,mean_degree,3,6,435777200,11.216431121907522,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,std_binary,3,7,796780700,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,degree4,3,8,989123800,0,108376100
