key,panel,family,n,m,seed,source,arm,ns,prep_ns
core:1,core,sparse,1000,4571,42,333,binary,236700.0,0.0
core:1,core,sparse,1000,4571,42,333,caliber,215600.0,21600.0
core:1,core,sparse,1000,4571,42,333,degree4,260250.0,89300.0
core:1,core,sparse,1000,4571,42,333,fourary,253750.0,0.0
core:1,core,sparse,1000,4571,42,333,heavy_only,199800.0,6300.0
core:1,core,sparse,1000,4571,42,333,list_both,236200.0,6300.0
core:1,core,sparse,1000,4571,42,333,max_maxdegree,195300.0,16900.0
core:1,core,sparse,1000,4571,42,333,mean_degree,190950.0,6300.0
core:1,core,sparse,1000,4571,42,333,mean_map,171150.0,6300.0
core:1,core,sparse,1000,4571,42,333,mean_ring,165900.0,6300.0
core:1,core,sparse,1000,4571,42,333,mean_sqrtdegree,194600.0,6300.0
core:1,core,sparse,1000,4571,42,333,median,174500.0,187900.0
core:1,core,sparse,1000,4571,42,333,original_mean,178400.0,0.0
core:1,core,sparse,1000,4571,42,333,sd,196200.0,176200.0
core:1,core,sparse,1000,4571,42,333,selected_grid,152050.0,13315500.0
core:1,core,sparse,1000,4571,42,333,skip_only,180050.0,6300.0
core:1,core,sparse,1000,4571,42,333,std_binary,245650.0,0.0
core:1,core,sparse,1000,4571,42,666,binary,237000.0,0.0
core:1,core,sparse,1000,4571,42,666,caliber,204650.0,21600.0
core:1,core,sparse,1000,4571,42,666,degree4,282500.0,89300.0
core:1,core,sparse,1000,4571,42,666,fourary,252650.0,0.0
core:1,core,sparse,1000,4571,42,666,heavy_only,183450.0,6300.0
core:1,core,sparse,1000,4571,42,666,list_both,178600.0,6300.0
core:1,core,sparse,1000,4571,42,666,max_maxdegree,188050.0,16900.0
core:1,core,sparse,1000,4571,42,666,mean_degree,212600.0,6300.0
core:1,core,sparse,1000,4571,42,666,mean_map,159750.0,6300.0
core:1,core,sparse,1000,4571,42,666,mean_ring,160000.0,6300.0
core:1,core,sparse,1000,4571,42,666,mean_sqrtdegree,187600.0,6300.0
core:1,core,sparse,1000,4571,42,666,median,164600.0,187900.0
core:1,core,sparse,1000,4571,42,666,original_mean,175000.0,0.0
core:1,core,sparse,1000,4571,42,666,sd,179500.0,176200.0
core:1,core,sparse,1000,4571,42,666,selected_grid,156700.0,13315500.0
core:1,core,sparse,1000,4571,42,666,skip_only,150400.0,6300.0
core:1,core,sparse,1000,4571,42,666,std_binary,223050.0,0.0
core:10,core,dense,2000,399506,42,666,binary,1878050.0,0.0
core:10,core,dense,2000,399506,42,666,caliber,1824200.0,704100.0
core:10,core,dense,2000,399506,42,666,degree4,1977400.0,355400.0
core:10,core,dense,2000,399506,42,666,fourary,2066350.0,0.0
core:10,core,dense,2000,399506,42,666,heavy_only,6549650.0,349000.0
core:10,core,dense,2000,399506,42,666,list_both,20837750.0,349000.0
core:10,core,dense,2000,399506,42,666,max_maxdegree,2826850.0,454200.0
core:10,core,dense,2000,399506,42,666,mean_degree,2844000.0,349000.0
core:10,core,dense,2000,399506,42,666,mean_map,3097250.0,349000.0
core:10,core,dense,2000,399506,42,666,mean_ring,3164650.0,349000.0
core:10,core,dense,2000,399506,42,666,mean_sqrtdegree,2543700.0,349000.0
core:10,core,dense,2000,399506,42,666,median,3107600.0,18994300.0
core:10,core,dense,2000,399506,42,666,original_mean,21645700.0,0.0
core:10,core,dense,2000,399506,42,666,sd,3291700.0,19650700.0
core:10,core,dense,2000,399506,42,666,selected_grid,2459600.0,227442200.0
core:10,core,dense,2000,399506,42,666,skip_only,8393050.0,349000.0
core:10,core,dense,2000,399506,42,666,std_binary,2412250.0,0.0
core:10,core,dense,2000,399506,42,1333,binary,1956750.0,0.0
core:10,core,dense,2000,399506,42,1333,caliber,1919050.0,704100.0
core:10,core,dense,2000,399506,42,1333,degree4,2104050.0,355400.0
core:10,core,dense,2000,399506,42,1333,fourary,2119750.0,0.0
core:10,core,dense,2000,399506,42,1333,heavy_only,7028200.0,349000.0
core:10,core,dense,2000,399506,42,1333,list_both,21862750.0,349000.0
core:10,core,dense,2000,399506,42,1333,max_maxdegree,2818350.0,454200.0
core:10,core,dense,2000,399506,42,1333,mean_degree,3073800.0,349000.0
core:10,core,dense,2000,399506,42,1333,mean_map,3606300.0,349000.0
core:10,core,dense,2000,399506,42,1333,mean_ring,3604800.0,349000.0
core:10,core,dense,2000,399506,42,1333,mean_sqrtdegree,2534050.0,349000.0
core:10,core,dense,2000,399506,42,1333,median,3330500.0,18994300.0
core:10,core,dense,2000,399506,42,1333,original_mean,22875150.0,0.0
core:10,core,dense,2000,399506,42,1333,sd,3160050.0,19650700.0
core:10,core,dense,2000,399506,42,1333,selected_grid,2664450.0,227442200.0
core:10,core,dense,2000,399506,42,1333,skip_only,9122100.0,349000.0
core:10,core,dense,2000,399506,42,1333,std_binary,2542800.0,0.0
core:11,core,dense,5000,2499352,42,1666,binary,9507650.0,0.0
core:11,core,dense,5000,2499352,42,1666,caliber,8847250.0,4143200.0
core:11,core,dense,5000,2499352,42,1666,degree4,9378250.0,1090300.0
core:11,core,dense,5000,2499352,42,1666,fourary,9203150.0,0.0
core:11,core,dense,5000,2499352,42,1666,heavy_only,50586300.0,2910400.0
core:11,core,dense,5000,2499352,42,1666,list_both,173907050.0,2910400.0
core:11,core,dense,5000,2499352,42,1666,max_maxdegree,16351700.0,3610700.0
core:11,core,dense,5000,2499352,42,1666,mean_degree,16910650.0,2910400.0
core:11,core,dense,5000,2499352,42,1666,mean_map,19940400.0,2910400.0
core:11,core,dense,5000,2499352,42,1666,mean_ring,20757950.0,2910400.0
core:11,core,dense,5000,2499352,42,1666,mean_sqrtdegree,15390400.0,2910400.0
core:11,core,dense,5000,2499352,42,1666,median,20827450.0,135937100.0
core:11,core,dense,5000,2499352,42,1666,original_mean,176904050.0,0.0
core:11,core,dense,5000,2499352,42,1666,sd,19393350.0,148865700.0
core:11,core,dense,5000,2499352,42,1666,selected_grid,15801900.0,1333188500.0
core:11,core,dense,5000,2499352,42,1666,skip_only,46215700.0,2910400.0
core:11,core,dense,5000,2499352,42,1666,std_binary,11125450.0,0.0
core:11,core,dense,5000,2499352,42,3333,binary,8931800.0,0.0
core:11,core,dense,5000,2499352,42,3333,caliber,8704350.0,4143200.0
core:11,core,dense,5000,2499352,42,3333,degree4,9010350.0,1090300.0
core:11,core,dense,5000,2499352,42,3333,fourary,9590300.0,0.0
core:11,core,dense,5000,2499352,42,3333,heavy_only,48421000.0,2910400.0
core:11,core,dense,5000,2499352,42,3333,list_both,169269100.0,2910400.0
core:11,core,dense,5000,2499352,42,3333,max_maxdegree,16776350.0,3610700.0
core:11,core,dense,5000,2499352,42,3333,mean_degree,16860500.0,2910400.0
core:11,core,dense,5000,2499352,42,3333,mean_map,19142900.0,2910400.0
core:11,core,dense,5000,2499352,42,3333,mean_ring,19658650.0,2910400.0
core:11,core,dense,5000,2499352,42,3333,mean_sqrtdegree,16024700.0,2910400.0
core:11,core,dense,5000,2499352,42,3333,median,19325250.0,135937100.0
core:11,core,dense,5000,2499352,42,3333,original_mean,173696200.0,0.0
core:11,core,dense,5000,2499352,42,3333,sd,18778400.0,148865700.0
core:11,core,dense,5000,2499352,42,3333,selected_grid,15815250.0,1333188500.0
core:11,core,dense,5000,2499352,42,3333,skip_only,44801450.0,2910400.0
core:11,core,dense,5000,2499352,42,3333,std_binary,11277500.0,0.0
core:12,core,grid,1000,3870,42,333,binary,128200.0,0.0
core:12,core,grid,1000,3870,42,333,caliber,115600.0,5600.0
core:12,core,grid,1000,3870,42,333,degree4,170850.0,67900.0
core:12,core,grid,1000,3870,42,333,fourary,136100.0,0.0
core:12,core,grid,1000,3870,42,333,heavy_only,135050.0,3100.0
core:12,core,grid,1000,3870,42,333,list_both,139600.0,3100.0
core:12,core,grid,1000,3870,42,333,max_maxdegree,149350.0,11000.0
core:12,core,grid,1000,3870,42,333,mean_degree,150400.0,3100.0
core:12,core,grid,1000,3870,42,333,mean_map,129650.0,3100.0
core:12,core,grid,1000,3870,42,333,mean_ring,126050.0,3100.0
core:12,core,grid,1000,3870,42,333,mean_sqrtdegree,148350.0,3100.0
core:12,core,grid,1000,3870,42,333,median,131150.0,74800.0
core:12,core,grid,1000,3870,42,333,original_mean,125050.0,0.0
core:12,core,grid,1000,3870,42,333,sd,149650.0,105000.0
core:12,core,grid,1000,3870,42,333,skip_only,134200.0,3100.0
core:12,core,grid,1000,3870,42,333,std_binary,123300.0,0.0
core:12,core,grid,1000,3870,42,666,binary,125100.0,0.0
core:12,core,grid,1000,3870,42,666,caliber,113900.0,5600.0
core:12,core,grid,1000,3870,42,666,degree4,171050.0,67900.0
core:12,core,grid,1000,3870,42,666,fourary,132000.0,0.0
core:12,core,grid,1000,3870,42,666,heavy_only,129350.0,3100.0
core:12,core,grid,1000,3870,42,666,list_both,142100.0,3100.0
core:12,core,grid,1000,3870,42,666,max_maxdegree,149500.0,11000.0
core:12,core,grid,1000,3870,42,666,mean_degree,144200.0,3100.0
core:12,core,grid,1000,3870,42,666,mean_map,126400.0,3100.0
core:12,core,grid,1000,3870,42,666,mean_ring,122750.0,3100.0
core:12,core,grid,1000,3870,42,666,mean_sqrtdegree,143650.0,3100.0
core:12,core,grid,1000,3870,42,666,median,129150.0,74800.0
core:12,core,grid,1000,3870,42,666,original_mean,120650.0,0.0
core:12,core,grid,1000,3870,42,666,sd,156150.0,105000.0
core:12,core,grid,1000,3870,42,666,skip_only,131650.0,3100.0
core:12,core,grid,1000,3870,42,666,std_binary,118100.0,0.0
core:13,core,grid,2000,7820,42,666,binary,265650.0,0.0
core:13,core,grid,2000,7820,42,666,caliber,243100.0,10400.0
core:13,core,grid,2000,7820,42,666,degree4,354400.0,91600.0
core:13,core,grid,2000,7820,42,666,fourary,267600.0,0.0
core:13,core,grid,2000,7820,42,666,heavy_only,237950.0,6100.0
core:13,core,grid,2000,7820,42,666,list_both,248100.0,6100.0
core:13,core,grid,2000,7820,42,666,max_maxdegree,271950.0,22200.0
core:13,core,grid,2000,7820,42,666,mean_degree,282500.0,6100.0
core:13,core,grid,2000,7820,42,666,mean_map,248250.0,6100.0
core:13,core,grid,2000,7820,42,666,mean_ring,223450.0,6100.0
core:13,core,grid,2000,7820,42,666,mean_sqrtdegree,264250.0,6100.0
core:13,core,grid,2000,7820,42,666,median,237700.0,218500.0
core:13,core,grid,2000,7820,42,666,original_mean,211000.0,0.0
core:13,core,grid,2000,7820,42,666,sd,269000.0,197800.0
core:13,core,grid,2000,7820,42,666,skip_only,242600.0,6100.0
core:13,core,grid,2000,7820,42,666,std_binary,257050.0,0.0
core:13,core,grid,2000,7820,42,1333,binary,265250.0,0.0
core:13,core,grid,2000,7820,42,1333,caliber,242200.0,10400.0
core:13,core,grid,2000,7820,42,1333,degree4,346250.0,91600.0
core:13,core,grid,2000,7820,42,1333,fourary,277550.0,0.0
core:13,core,grid,2000,7820,42,1333,heavy_only,234800.0,6100.0
core:13,core,grid,2000,7820,42,1333,list_both,237700.0,6100.0
core:13,core,grid,2000,7820,42,1333,max_maxdegree,260800.0,22200.0
core:13,core,grid,2000,7820,42,1333,mean_degree,286050.0,6100.0
core:13,core,grid,2000,7820,42,1333,mean_map,230100.0,6100.0
core:13,core,grid,2000,7820,42,1333,mean_ring,219300.0,6100.0
core:13,core,grid,2000,7820,42,1333,mean_sqrtdegree,261700.0,6100.0
core:13,core,grid,2000,7820,42,1333,median,238000.0,218500.0
core:13,core,grid,2000,7820,42,1333,original_mean,211000.0,0.0
core:13,core,grid,2000,7820,42,1333,sd,260850.0,197800.0
core:13,core,grid,2000,7820,42,1333,skip_only,236550.0,6100.0
core:13,core,grid,2000,7820,42,1333,std_binary,260050.0,0.0
core:14,core,grid,5000,19700,42,1666,binary,705300.0,0.0
core:14,core,grid,5000,19700,42,1666,caliber,664700.0,28800.0
core:14,core,grid,5000,19700,42,1666,degree4,946700.0,230100.0
core:14,core,grid,5000,19700,42,1666,fourary,753800.0,0.0
core:14,core,grid,5000,19700,42,1666,heavy_only,587150.0,19100.0
core:14,core,grid,5000,19700,42,1666,list_both,579000.0,19100.0
core:14,core,grid,5000,19700,42,1666,max_maxdegree,668700.0,55900.0
core:14,core,grid,5000,19700,42,1666,mean_degree,660950.0,19100.0
core:14,core,grid,5000,19700,42,1666,mean_map,575150.0,19100.0
core:14,core,grid,5000,19700,42,1666,mean_ring,534600.0,19100.0
core:14,core,grid,5000,19700,42,1666,mean_sqrtdegree,635050.0,19100.0
core:14,core,grid,5000,19700,42,1666,median,566850.0,567800.0
core:14,core,grid,5000,19700,42,1666,original_mean,504200.0,0.0
core:14,core,grid,5000,19700,42,1666,sd,647250.0,617600.0
core:14,core,grid,5000,19700,42,1666,skip_only,571400.0,19100.0
core:14,core,grid,5000,19700,42,1666,std_binary,675650.0,0.0
core:14,core,grid,5000,19700,42,3333,binary,713900.0,0.0
core:14,core,grid,5000,19700,42,3333,caliber,660450.0,28800.0
core:14,core,grid,5000,19700,42,3333,degree4,933750.0,230100.0
core:14,core,grid,5000,19700,42,3333,fourary,734400.0,0.0
core:14,core,grid,5000,19700,42,3333,heavy_only,605600.0,19100.0
core:14,core,grid,5000,19700,42,3333,list_both,628350.0,19100.0
core:14,core,grid,5000,19700,42,3333,max_maxdegree,671400.0,55900.0
core:14,core,grid,5000,19700,42,3333,mean_degree,695900.0,19100.0
core:14,core,grid,5000,19700,42,3333,mean_map,600300.0,19100.0
core:14,core,grid,5000,19700,42,3333,mean_ring,544650.0,19100.0
core:14,core,grid,5000,19700,42,3333,mean_sqrtdegree,665250.0,19100.0
core:14,core,grid,5000,19700,42,3333,median,584650.0,567800.0
core:14,core,grid,5000,19700,42,3333,original_mean,504350.0,0.0
core:14,core,grid,5000,19700,42,3333,sd,654400.0,617600.0
core:14,core,grid,5000,19700,42,3333,skip_only,584150.0,19100.0
core:14,core,grid,5000,19700,42,3333,std_binary,698400.0,0.0
core:15,core,grid,10000,39600,42,3333,binary,1544350.0,0.0
core:15,core,grid,10000,39600,42,3333,caliber,1404300.0,74200.0
core:15,core,grid,10000,39600,42,3333,degree4,2007200.0,490300.0
core:15,core,grid,10000,39600,42,3333,fourary,1683750.0,0.0
core:15,core,grid,10000,39600,42,3333,heavy_only,1096600.0,37800.0
core:15,core,grid,10000,39600,42,3333,list_both,1046550.0,37800.0
core:15,core,grid,10000,39600,42,3333,max_maxdegree,1161900.0,129400.0
core:15,core,grid,10000,39600,42,3333,mean_degree,1210750.0,37800.0
core:15,core,grid,10000,39600,42,3333,mean_map,1060700.0,37800.0
core:15,core,grid,10000,39600,42,3333,mean_ring,1014050.0,37800.0
core:15,core,grid,10000,39600,42,3333,mean_sqrtdegree,1162800.0,37800.0
core:15,core,grid,10000,39600,42,3333,median,1092100.0,1180400.0
core:15,core,grid,10000,39600,42,3333,original_mean,945000.0,0.0
core:15,core,grid,10000,39600,42,3333,sd,1166250.0,1315500.0
core:15,core,grid,10000,39600,42,3333,skip_only,1008900.0,37800.0
core:15,core,grid,10000,39600,42,3333,std_binary,1453600.0,0.0
core:15,core,grid,10000,39600,42,6666,binary,1476650.0,0.0
core:15,core,grid,10000,39600,42,6666,caliber,1324800.0,74200.0
core:15,core,grid,10000,39600,42,6666,degree4,1895300.0,490300.0
core:15,core,grid,10000,39600,42,6666,fourary,1503200.0,0.0
core:15,core,grid,10000,39600,42,6666,heavy_only,1055650.0,37800.0
core:15,core,grid,10000,39600,42,6666,list_both,990600.0,37800.0
core:15,core,grid,10000,39600,42,6666,max_maxdegree,1093400.0,129400.0
core:15,core,grid,10000,39600,42,6666,mean_degree,1169300.0,37800.0
core:15,core,grid,10000,39600,42,6666,mean_map,1025700.0,37800.0
core:15,core,grid,10000,39600,42,6666,mean_ring,969750.0,37800.0
core:15,core,grid,10000,39600,42,6666,mean_sqrtdegree,1103300.0,37800.0
core:15,core,grid,10000,39600,42,6666,median,1058850.0,1180400.0
core:15,core,grid,10000,39600,42,6666,original_mean,885650.0,0.0
core:15,core,grid,10000,39600,42,6666,sd,1089750.0,1315500.0
core:15,core,grid,10000,39600,42,6666,skip_only,965850.0,37800.0
core:15,core,grid,10000,39600,42,6666,std_binary,1450450.0,0.0
core:16,core,roadlike,1000,6000,42,333,binary,133750.0,0.0
core:16,core,roadlike,1000,6000,42,333,caliber,128400.0,14000.0
core:16,core,roadlike,1000,6000,42,333,degree4,139700.0,74500.0
core:16,core,roadlike,1000,6000,42,333,fourary,144150.0,0.0
core:16,core,roadlike,1000,6000,42,333,heavy_only,165300.0,4500.0
core:16,core,roadlike,1000,6000,42,333,list_both,180650.0,4500.0
core:16,core,roadlike,1000,6000,42,333,max_maxdegree,169350.0,16700.0
core:16,core,roadlike,1000,6000,42,333,mean_degree,185650.0,4500.0
core:16,core,roadlike,1000,6000,42,333,mean_map,153850.0,4500.0
core:16,core,roadlike,1000,6000,42,333,mean_ring,152250.0,4500.0
core:16,core,roadlike,1000,6000,42,333,mean_sqrtdegree,168000.0,4500.0
core:16,core,roadlike,1000,6000,42,333,median,159800.0,139100.0
core:16,core,roadlike,1000,6000,42,333,original_mean,152900.0,0.0
core:16,core,roadlike,1000,6000,42,333,sd,178100.0,147300.0
core:16,core,roadlike,1000,6000,42,333,skip_only,168600.0,4500.0
core:16,core,roadlike,1000,6000,42,333,std_binary,129500.0,0.0
core:16,core,roadlike,1000,6000,42,666,binary,128500.0,0.0
core:16,core,roadlike,1000,6000,42,666,caliber,126250.0,14000.0
core:16,core,roadlike,1000,6000,42,666,degree4,130800.0,74500.0
core:16,core,roadlike,1000,6000,42,666,fourary,131300.0,0.0
core:16,core,roadlike,1000,6000,42,666,heavy_only,159250.0,4500.0
core:16,core,roadlike,1000,6000,42,666,list_both,176900.0,4500.0
core:16,core,roadlike,1000,6000,42,666,max_maxdegree,179900.0,16700.0
core:16,core,roadlike,1000,6000,42,666,mean_degree,178900.0,4500.0
core:16,core,roadlike,1000,6000,42,666,mean_map,152200.0,4500.0
core:16,core,roadlike,1000,6000,42,666,mean_ring,150950.0,4500.0
core:16,core,roadlike,1000,6000,42,666,mean_sqrtdegree,164900.0,4500.0
core:16,core,roadlike,1000,6000,42,666,median,156200.0,139100.0
core:16,core,roadlike,1000,6000,42,666,original_mean,155450.0,0.0
core:16,core,roadlike,1000,6000,42,666,sd,166400.0,147300.0
core:16,core,roadlike,1000,6000,42,666,skip_only,163250.0,4500.0
core:16,core,roadlike,1000,6000,42,666,std_binary,126150.0,0.0
core:17,core,roadlike,2000,12000,42,666,binary,279550.0,0.0
core:17,core,roadlike,2000,12000,42,666,caliber,270650.0,14500.0
core:17,core,roadlike,2000,12000,42,666,degree4,288100.0,70900.0
core:17,core,roadlike,2000,12000,42,666,fourary,294400.0,0.0
core:17,core,roadlike,2000,12000,42,666,heavy_only,305500.0,9200.0
core:17,core,roadlike,2000,12000,42,666,list_both,331450.0,9200.0
core:17,core,roadlike,2000,12000,42,666,max_maxdegree,325800.0,33300.0
core:17,core,roadlike,2000,12000,42,666,mean_degree,347000.0,9200.0
core:17,core,roadlike,2000,12000,42,666,mean_map,298350.0,9200.0
core:17,core,roadlike,2000,12000,42,666,mean_ring,279300.0,9200.0
core:17,core,roadlike,2000,12000,42,666,mean_sqrtdegree,329550.0,9200.0
core:17,core,roadlike,2000,12000,42,666,median,294500.0,309400.0
core:17,core,roadlike,2000,12000,42,666,original_mean,297000.0,0.0
core:17,core,roadlike,2000,12000,42,666,sd,318800.0,330300.0
core:17,core,roadlike,2000,12000,42,666,skip_only,313800.0,9200.0
core:17,core,roadlike,2000,12000,42,666,std_binary,275950.0,0.0
core:17,core,roadlike,2000,12000,42,1333,binary,285250.0,0.0
core:17,core,roadlike,2000,12000,42,1333,caliber,265650.0,14500.0
core:17,core,roadlike,2000,12000,42,1333,degree4,292300.0,70900.0
core:17,core,roadlike,2000,12000,42,1333,fourary,296750.0,0.0
core:17,core,roadlike,2000,12000,42,1333,heavy_only,300150.0,9200.0
core:17,core,roadlike,2000,12000,42,1333,list_both,312950.0,9200.0
core:17,core,roadlike,2000,12000,42,1333,max_maxdegree,322600.0,33300.0
core:17,core,roadlike,2000,12000,42,1333,mean_degree,340000.0,9200.0
core:17,core,roadlike,2000,12000,42,1333,mean_map,291150.0,9200.0
core:17,core,roadlike,2000,12000,42,1333,mean_ring,278300.0,9200.0
core:17,core,roadlike,2000,12000,42,1333,mean_sqrtdegree,324800.0,9200.0
core:17,core,roadlike,2000,12000,42,1333,median,290950.0,309400.0
core:17,core,roadlike,2000,12000,42,1333,original_mean,276200.0,0.0
core:17,core,roadlike,2000,12000,42,1333,sd,315600.0,330300.0
core:17,core,roadlike,2000,12000,42,1333,skip_only,296950.0,9200.0
core:17,core,roadlike,2000,12000,42,1333,std_binary,278050.0,0.0
core:18,core,roadlike,5000,30000,42,1666,binary,803550.0,0.0
core:18,core,roadlike,5000,30000,42,1666,caliber,753100.0,138900.0
core:18,core,roadlike,5000,30000,42,1666,degree4,854450.0,677300.0
core:18,core,roadlike,5000,30000,42,1666,fourary,818650.0,0.0
core:18,core,roadlike,5000,30000,42,1666,heavy_only,756900.0,22400.0
core:18,core,roadlike,5000,30000,42,1666,list_both,797550.0,22400.0
core:18,core,roadlike,5000,30000,42,1666,max_maxdegree,793100.0,83500.0
core:18,core,roadlike,5000,30000,42,1666,mean_degree,859850.0,22400.0
core:18,core,roadlike,5000,30000,42,1666,mean_map,752500.0,22400.0
core:18,core,roadlike,5000,30000,42,1666,mean_ring,692150.0,22400.0
core:18,core,roadlike,5000,30000,42,1666,mean_sqrtdegree,774200.0,22400.0
core:18,core,roadlike,5000,30000,42,1666,median,752550.0,994500.0
core:18,core,roadlike,5000,30000,42,1666,original_mean,678750.0,0.0
core:18,core,roadlike,5000,30000,42,1666,sd,759400.0,1007900.0
core:18,core,roadlike,5000,30000,42,1666,skip_only,733000.0,22400.0
core:18,core,roadlike,5000,30000,42,1666,std_binary,742100.0,0.0
core:18,core,roadlike,5000,30000,42,3333,binary,866000.0,0.0
core:18,core,roadlike,5000,30000,42,3333,caliber,755250.0,138900.0
core:18,core,roadlike,5000,30000,42,3333,degree4,849400.0,677300.0
core:18,core,roadlike,5000,30000,42,3333,fourary,835550.0,0.0
core:18,core,roadlike,5000,30000,42,3333,heavy_only,757250.0,22400.0
core:18,core,roadlike,5000,30000,42,3333,list_both,797100.0,22400.0
core:18,core,roadlike,5000,30000,42,3333,max_maxdegree,811200.0,83500.0
core:18,core,roadlike,5000,30000,42,3333,mean_degree,869250.0,22400.0
core:18,core,roadlike,5000,30000,42,3333,mean_map,737200.0,22400.0
core:18,core,roadlike,5000,30000,42,3333,mean_ring,715000.0,22400.0
core:18,core,roadlike,5000,30000,42,3333,mean_sqrtdegree,784600.0,22400.0
core:18,core,roadlike,5000,30000,42,3333,median,768650.0,994500.0
core:18,core,roadlike,5000,30000,42,3333,original_mean,690650.0,0.0
core:18,core,roadlike,5000,30000,42,3333,sd,782250.0,1007900.0
core:18,core,roadlike,5000,30000,42,3333,skip_only,719500.0,22400.0
core:18,core,roadlike,5000,30000,42,3333,std_binary,778350.0,0.0
core:19,core,sparse,1000,4493,1729,333,binary,185100.0,0.0
core:19,core,sparse,1000,4493,1729,333,caliber,159700.0,15100.0
core:19,core,sparse,1000,4493,1729,333,degree4,208950.0,76600.0
core:19,core,sparse,1000,4493,1729,333,fourary,190900.0,0.0
core:19,core,sparse,1000,4493,1729,333,heavy_only,130350.0,4200.0
core:19,core,sparse,1000,4493,1729,333,list_both,121300.0,4200.0
core:19,core,sparse,1000,4493,1729,333,max_maxdegree,154950.0,12600.0
core:19,core,sparse,1000,4493,1729,333,mean_degree,154500.0,4200.0
core:19,core,sparse,1000,4493,1729,333,mean_map,126650.0,4200.0
core:19,core,sparse,1000,4493,1729,333,mean_ring,119350.0,4200.0
core:19,core,sparse,1000,4493,1729,333,mean_sqrtdegree,140350.0,4200.0
core:19,core,sparse,1000,4493,1729,333,median,127600.0,126700.0
core:19,core,sparse,1000,4493,1729,333,original_mean,120650.0,0.0
core:19,core,sparse,1000,4493,1729,333,sd,138300.0,108700.0
core:19,core,sparse,1000,4493,1729,333,selected_grid,112350.0,11990200.0
core:19,core,sparse,1000,4493,1729,333,skip_only,114000.0,4200.0
core:19,core,sparse,1000,4493,1729,333,std_binary,180800.0,0.0
core:19,core,sparse,1000,4493,1729,666,binary,202400.0,0.0
core:19,core,sparse,1000,4493,1729,666,caliber,163900.0,15100.0
core:19,core,sparse,1000,4493,1729,666,degree4,210150.0,76600.0
core:19,core,sparse,1000,4493,1729,666,fourary,195700.0,0.0
core:19,core,sparse,1000,4493,1729,666,heavy_only,125900.0,4200.0
core:19,core,sparse,1000,4493,1729,666,list_both,120950.0,4200.0
core:19,core,sparse,1000,4493,1729,666,max_maxdegree,152900.0,12600.0
core:19,core,sparse,1000,4493,1729,666,mean_degree,155100.0,4200.0
core:19,core,sparse,1000,4493,1729,666,mean_map,131850.0,4200.0
core:19,core,sparse,1000,4493,1729,666,mean_ring,119650.0,4200.0
core:19,core,sparse,1000,4493,1729,666,mean_sqrtdegree,141750.0,4200.0
core:19,core,sparse,1000,4493,1729,666,median,128200.0,126700.0
core:19,core,sparse,1000,4493,1729,666,original_mean,126150.0,0.0
core:19,core,sparse,1000,4493,1729,666,sd,136750.0,108700.0
core:19,core,sparse,1000,4493,1729,666,selected_grid,116550.0,11990200.0
core:19,core,sparse,1000,4493,1729,666,skip_only,114700.0,4200.0
core:19,core,sparse,1000,4493,1729,666,std_binary,176150.0,0.0
core:2,core,sparse,2000,9049,42,666,binary,499150.0,0.0
core:2,core,sparse,2000,9049,42,666,caliber,398850.0,42300.0
core:2,core,sparse,2000,9049,42,666,degree4,530100.0,163500.0
core:2,core,sparse,2000,9049,42,666,fourary,490050.0,0.0
core:2,core,sparse,2000,9049,42,666,heavy_only,308550.0,8700.0
core:2,core,sparse,2000,9049,42,666,list_both,361250.0,8700.0
core:2,core,sparse,2000,9049,42,666,max_maxdegree,350750.0,32900.0
core:2,core,sparse,2000,9049,42,666,mean_degree,369900.0,8700.0
core:2,core,sparse,2000,9049,42,666,mean_map,290550.0,8700.0
core:2,core,sparse,2000,9049,42,666,mean_ring,264450.0,8700.0
core:2,core,sparse,2000,9049,42,666,mean_sqrtdegree,324900.0,8700.0
core:2,core,sparse,2000,9049,42,666,median,298300.0,340600.0
core:2,core,sparse,2000,9049,42,666,original_mean,314550.0,0.0
core:2,core,sparse,2000,9049,42,666,sd,296050.0,391600.0
core:2,core,sparse,2000,9049,42,666,selected_grid,254700.0,22449900.0
core:2,core,sparse,2000,9049,42,666,skip_only,288150.0,8700.0
core:2,core,sparse,2000,9049,42,666,std_binary,448050.0,0.0
core:2,core,sparse,2000,9049,42,1333,binary,459600.0,0.0
core:2,core,sparse,2000,9049,42,1333,caliber,390700.0,42300.0
core:2,core,sparse,2000,9049,42,1333,degree4,515050.0,163500.0
core:2,core,sparse,2000,9049,42,1333,fourary,465600.0,0.0
core:2,core,sparse,2000,9049,42,1333,heavy_only,281300.0,8700.0
core:2,core,sparse,2000,9049,42,1333,list_both,247700.0,8700.0
core:2,core,sparse,2000,9049,42,1333,max_maxdegree,339750.0,32900.0
core:2,core,sparse,2000,9049,42,1333,mean_degree,353000.0,8700.0
core:2,core,sparse,2000,9049,42,1333,mean_map,278200.0,8700.0
core:2,core,sparse,2000,9049,42,1333,mean_ring,269800.0,8700.0
core:2,core,sparse,2000,9049,42,1333,mean_sqrtdegree,304800.0,8700.0
core:2,core,sparse,2000,9049,42,1333,median,274950.0,340600.0
core:2,core,sparse,2000,9049,42,1333,original_mean,312700.0,0.0
core:2,core,sparse,2000,9049,42,1333,sd,308800.0,391600.0
core:2,core,sparse,2000,9049,42,1333,selected_grid,239200.0,22449900.0
