key,panel,family,n,m,seed,source,arm,ns,prep_ns
layout:16,layout,weight,100000,448748,1729,33333,mean_ring,26686950.0,1462200.0
layout:16,layout,weight,100000,448748,1729,33333,std_binary,49281100.0,0.0
layout:16,layout,weight,100000,448748,1729,66666,binary,50178200.0,0.0
layout:16,layout,weight,100000,448748,1729,66666,caliber,45430450.0,1903100.0
layout:16,layout,weight,100000,448748,1729,66666,degree4,61257400.0,8854000.0
layout:16,layout,weight,100000,448748,1729,66666,fourary,50691600.0,0.0
layout:16,layout,weight,100000,448748,1729,66666,max_maxdegree,24902300.0,2367100.0
layout:16,layout,weight,100000,448748,1729,66666,mean_degree,26733250.0,1462200.0
layout:16,layout,weight,100000,448748,1729,66666,mean_map,27309300.0,1462200.0
layout:16,layout,weight,100000,448748,1729,66666,mean_ring,26570500.0,1462200.0
layout:16,layout,weight,100000,448748,1729,66666,std_binary,47675400.0,0.0
layout:17,layout,destination,100000,448748,1729,33333,binary,51461250.0,0.0
layout:17,layout,destination,100000,448748,1729,33333,caliber,45290350.0,2137800.0
layout:17,layout,destination,100000,448748,1729,33333,degree4,64693100.0,6942100.0
layout:17,layout,destination,100000,448748,1729,33333,fourary,50950700.0,0.0
layout:17,layout,destination,100000,448748,1729,33333,max_maxdegree,27051250.0,2749100.0
layout:17,layout,destination,100000,448748,1729,33333,mean_degree,27621050.0,1658600.0
layout:17,layout,destination,100000,448748,1729,33333,mean_map,32676650.0,1658600.0
layout:17,layout,destination,100000,448748,1729,33333,mean_ring,31977250.0,1658600.0
layout:17,layout,destination,100000,448748,1729,33333,std_binary,51381500.0,0.0
layout:17,layout,destination,100000,448748,1729,66666,binary,50906550.0,0.0
layout:17,layout,destination,100000,448748,1729,66666,caliber,45590700.0,2137800.0
layout:17,layout,destination,100000,448748,1729,66666,degree4,61248900.0,6942100.0
layout:17,layout,destination,100000,448748,1729,66666,fourary,48750650.0,0.0
layout:17,layout,destination,100000,448748,1729,66666,max_maxdegree,26874650.0,2749100.0
layout:17,layout,destination,100000,448748,1729,66666,mean_degree,26490500.0,1658600.0
layout:17,layout,destination,100000,448748,1729,66666,mean_map,32103700.0,1658600.0
layout:17,layout,destination,100000,448748,1729,66666,mean_ring,29356050.0,1658600.0
layout:17,layout,destination,100000,448748,1729,66666,std_binary,48176950.0,0.0
layout:18,layout,random,100000,448748,1729,33333,binary,48601900.0,0.0
layout:18,layout,random,100000,448748,1729,33333,caliber,43532800.0,1855000.0
layout:18,layout,random,100000,448748,1729,33333,degree4,58451000.0,7208800.0
layout:18,layout,random,100000,448748,1729,33333,fourary,47371800.0,0.0
layout:18,layout,random,100000,448748,1729,33333,max_maxdegree,25137800.0,2611300.0
layout:18,layout,random,100000,448748,1729,33333,mean_degree,25444950.0,1666500.0
layout:18,layout,random,100000,448748,1729,33333,mean_map,32255300.0,1666500.0
layout:18,layout,random,100000,448748,1729,33333,mean_ring,29509300.0,1666500.0
layout:18,layout,random,100000,448748,1729,33333,std_binary,46452100.0,0.0
layout:18,layout,random,100000,448748,1729,66666,binary,47314700.0,0.0
